arm,reward
1,3.83
4,3.52
0,0.0
0,6.85
4,6.04
1,4.55
5,2.69
0,3.91
1,2.88
2,4.3
1,4.79
1,6.74
0,1.26
2,5.65
0,1.44
5,1.69
1,5.22
2,4.69
0,7.0
2,5.33
2,5.09
3,6.41
2,4.79
2,5.2
2,4.39
2,5.27
4,4.67
5,1.52
2,4.51
0,6.81
1,6.04
5,3.54
4,4.15
1,6.35
1,4.53
1,6.0
4,3.86
2,4.84
3,4.26
3,6.34
2,4.86
5,3.34
2,6.69
0,0.8
4,3.66
5,7.0
0,3.69
0,4.82
5,3.08
4,4.33
0,6.08
5,5.12
0,7.0
4,3.34
0,0.0
4,4.15
1,5.77
2,4.6
4,4.65
1,4.05
5,6.32
4,3.52
0,6.63
1,2.79
4,3.37
1,5.68
3,6.54
3,5.21
2,6.19
3,5.27
0,2.3
5,5.23
3,5.53
1,3.64
5,3.2
2,4.67
4,3.21
3,5.22
4,5.16
5,1.78
3,4.73
1,7.0
1,5.25
0,0.91
3,5.17
3,6.27
1,6.74
0,2.64
5,6.47
1,4.59
1,6.09
3,5.22
0,5.63
2,3.39
2,3.77
5,3.81
3,4.08
0,6.01
4,3.79
0,3.37
1,3.58
0,7.0
5,5.37
4,5.52
4,3.72
3,4.43
3,4.79
0,4.19
5,5.06
1,6.95
0,6.03
0,3.72
4,5.47
0,6.81
3,3.14
0,2.11
4,5.22
4,4.1
3,3.5
5,5.04
1,3.45
3,3.84
3,3.17
2,5.3
3,2.78
0,3.94
3,5.96
3,2.87
1,7.0
1,4.29
2,5.17
5,5.21
5,5.41
1,4.8
3,4.51
1,3.21
1,5.89
3,4.46
1,6.96
2,5.46
5,1.73
0,2.25
0,5.45
2,5.14
1,3.77
2,3.7
0,5.93
5,4.28
4,4.86
3,5.1
2,5.34
2,4.35
3,4.0
5,6.16
3,4.71
1,4.91
3,4.09
4,3.14
0,5.75
3,5.89
5,5.73
0,7.0
1,4.93
3,4.98
5,3.76
5,4.11
5,4.02
3,6.53
0,4.94
0,7.0
5,2.77
1,5.22
0,2.83
4,4.87
2,5.82
3,3.47
1,4.97
3,3.88
4,5.28
0,2.02
2,3.86
0,7.0
0,6.68
4,4.42
0,4.48
2,2.96
0,4.39
2,3.83
5,4.85
0,3.4
5,6.09
0,4.53
4,4.53
3,7.0
3,4.23
2,5.97
4,7.0
4,4.92
4,5.33
5,4.65
3,5.89
0,7.0
4,3.92
2,2.28
4,3.43
1,5.15
3,1.82
0,4.49
4,3.15
5,2.13
0,7.0
1,5.97
3,5.66
1,5.54
3,4.49
4,4.89
3,4.49
1,2.84
3,6.1
4,5.02
1,3.81
2,6.57
4,3.09
0,4.73
0,3.41
1,5.23
4,4.88
2,4.16
4,3.3
3,6.02
2,5.09
3,5.62
0,0.0
0,3.18
0,3.01
0,5.58
0,2.93
1,4.07
0,2.61
3,3.69
5,3.71
0,2.49
0,2.3
4,6.13
0,5.33
1,5.55
2,4.88
2,6.49
1,4.7
3,6.34
3,6.15
5,4.12
3,5.51
4,2.97
5,6.84
4,6.54
2,6.57
1,3.34
1,4.59
1,3.72
4,5.66
5,4.81
2,5.53
2,5.52
3,6.06
5,4.39
3,4.1
0,4.79
4,4.46
1,6.16
4,5.64
2,3.23
1,4.2
3,5.0
5,7.0
1,5.22
1,5.56
5,1.94
5,7.0
0,7.0
3,6.16
4,5.26
1,4.99
5,3.78
2,4.46
3,6.39
5,5.2
3,3.88
0,5.32
1,3.18
5,3.36
0,2.59
2,5.5
4,4.27
0,5.35
4,3.43
4,3.44
2,3.8
2,4.61
5,6.21
5,5.14
0,0.52
1,6.42
4,4.28
2,5.16
1,6.19
1,5.18
1,2.14
5,3.67
5,3.32
0,5.45
1,6.59
3,5.69
5,3.09
3,4.74
4,3.33
4,4.71
4,5.24
2,3.3
0,3.2
3,5.2
1,2.83
3,4.67
1,7.0
3,4.68
3,6.32
3,3.79
3,4.19
3,3.76
5,5.56
5,3.58
2,3.87
2,4.47
5,3.34
2,4.33
5,3.71
3,3.56
3,5.81
4,1.94
5,3.13
0,0.83
1,3.59
2,4.88
3,5.7
4,4.79
1,2.76
4,6.2
0,4.25
0,6.0
5,6.83
2,5.82
3,4.44
1,4.16
5,3.96
1,4.03
1,6.51
4,1.42
3,5.73
5,3.97
1,3.96
3,5.36
4,6.76
5,5.52
0,6.81
4,5.14
5,4.92
4,2.11
4,4.43
1,6.24
5,4.48
0,3.36
4,4.57
4,3.88
1,2.49
0,7.0
3,3.89
2,4.76
4,4.89
0,4.82
0,4.15
0,1.67
1,5.98
2,5.1
4,4.43
5,4.14
5,5.68
4,6.98
1,3.7
0,2.9
2,5.86
4,5.31
1,5.96
5,3.53
3,4.03
1,4.79
3,4.86
1,5.34
5,4.23
2,5.36
5,5.27
2,3.51
4,3.49
1,3.92
0,3.26
0,3.02
0,7.0
0,3.67
1,5.22
4,3.83
1,5.45
2,2.98
0,5.54
4,4.75
0,2.1
3,5.05
3,5.0
0,0.36
2,3.9
3,6.35
4,6.08
1,4.96
2,5.76
0,0.0
4,5.4
5,1.79
3,5.94
4,6.15
0,4.68
5,2.16
1,3.98
0,2.54
2,4.46
3,5.28
1,5.05
0,4.93
1,3.82
5,3.98
2,4.76
5,5.12
2,5.6
2,5.5
3,5.31
3,5.38
4,2.6
5,1.44
3,5.0
4,5.4
3,5.15
1,4.38
5,6.8
1,6.85
0,1.26
0,5.85
0,6.48
0,3.03
1,2.94
5,1.83
0,5.18
1,4.7
0,4.3
2,4.57
2,6.3
5,4.73
2,3.7
1,3.38
4,4.56
0,1.46
3,5.19
1,5.27
3,6.13
3,5.01
4,5.42
2,5.52
0,6.99
5,2.59
3,4.29
3,5.29
5,3.55
1,3.35
3,4.47
2,3.96
5,6.44
5,1.7
5,0.86
1,5.34
1,6.4
0,7.0
5,5.34
0,6.91
2,5.67
0,7.0
1,5.49
0,2.76
4,3.01
4,6.05
0,5.34
0,0.96
2,4.76
1,5.7
5,4.54
3,4.14
5,4.87
3,5.29
0,1.15
3,5.31
2,6.56
4,5.31
0,5.79
4,4.01
5,2.34
4,4.29
5,7.0
0,6.26
1,2.24
2,4.06
5,1.79
2,4.57
5,5.26
4,5.06
3,6.38
0,3.28
0,6.2
1,4.81
2,5.15
0,3.68
0,7.0
3,5.27
2,6.59
1,3.92
0,3.93
2,4.58
0,5.73
1,5.21
1,6.91
4,5.54
1,4.12
3,6.16
0,7.0
2,5.09
3,5.34
5,7.0
3,4.17
5,4.65
4,4.98
2,5.07
0,4.52
0,5.33
3,5.51
0,3.5
2,4.53
2,4.58
2,4.78
5,1.77
2,4.95
2,3.92
0,5.25
2,4.12
2,6.22
4,4.46
2,4.72
4,5.53
5,2.53
2,4.57
2,5.0
4,5.76
3,5.63
3,5.23
3,5.01
3,5.66
5,6.0
5,4.6
2,6.06
1,5.28
5,7.0
1,3.78
4,3.7
4,5.35
1,5.67
1,5.54
5,4.14
1,4.21
3,4.06
0,0.95
3,5.32
3,4.23
0,7.0
3,6.11
2,2.93
3,5.0
5,4.31
2,3.9
3,4.71
2,4.77
3,3.39
4,5.36
5,2.47
4,4.19
3,4.94
1,5.62
2,3.81
1,5.23
1,3.13
2,3.93
3,6.0
3,3.92
1,5.16
4,4.04
3,5.29
0,4.36
1,6.67
3,5.69
3,4.34
0,7.0
1,4.69
4,4.43
4,6.6
2,5.03
0,3.16
5,2.83
2,4.51
3,5.9
3,3.78
5,4.98
5,6.44
1,5.68
3,4.37
3,4.77
5,3.37
5,6.51
2,4.59
4,2.81
2,5.06
1,3.99
0,7.0
1,4.82
0,4.36
0,7.0
5,4.83
2,4.18
1,5.6
0,4.78
1,5.63
3,4.46
3,4.77
3,7.0
1,4.6
1,3.71
0,1.93
0,5.79
5,5.22
0,3.43
2,5.74
0,3.2
5,3.72
2,4.85
0,4.63
0,5.73
2,5.15
2,5.38
1,6.28
1,4.64
5,2.53
4,6.22
0,3.27
3,2.95
2,5.52
5,3.07
0,7.0
1,4.86
1,3.81
3,4.6
1,5.33
2,5.5
3,5.43
1,5.03
4,5.34
3,5.62
2,3.86
3,5.39
0,4.48
5,3.83
1,5.47
4,6.58
4,2.01
2,5.46
1,5.66
2,4.11
1,4.56
3,4.17
0,1.26
5,4.09
3,4.32
5,4.27
2,3.51
1,6.28
4,4.04
2,4.18
0,7.0
1,4.73
2,4.09
0,2.96
0,3.9
5,3.37
2,5.24
0,2.11
4,5.04
3,3.49
4,4.17
0,3.26
3,5.61
4,5.26
0,0.0
1,6.93
4,4.34
3,5.21
0,5.45
1,5.81
0,6.61
5,3.36
4,4.53
2,6.32
4,3.79
1,4.72
3,7.0
3,4.02
5,2.72
5,5.75
4,3.57
4,4.91
3,4.66
3,5.03
0,4.06
1,3.81
4,6.14
4,7.0
3,2.27
2,2.52
0,3.85
0,7.0
1,5.37
5,3.99
5,4.54
5,5.71
5,7.0
0,4.17
4,5.08
2,3.97
5,4.15
0,0.0
3,3.49
2,4.74
0,5.96
3,4.92
2,4.68
1,4.61
1,6.57
0,3.64
5,3.29
5,3.68
3,4.29
2,4.43
0,6.65
0,6.07
1,4.98
4,5.53
4,5.3
3,5.5
4,3.06
3,5.51
0,7.0
1,4.35
2,4.4
0,5.21
5,3.82
1,4.46
1,5.92
1,4.79
4,6.03
4,6.08
5,3.15
5,2.02
3,5.36
4,4.63
1,5.46
4,3.88
4,2.75
0,3.43
1,5.92
5,4.72
4,4.01
2,5.72
3,3.44
5,3.92
2,4.13
5,6.02
1,4.13
0,4.91
0,3.6
2,6.22
1,1.98
3,4.4
2,3.89
1,3.53
0,6.34
3,3.86
0,6.69
0,7.0
0,3.24
0,3.27
2,3.75
2,3.8
2,5.15
0,1.99
4,4.32
2,4.93
3,3.87
3,4.91
3,5.18
0,5.78
3,5.02
4,5.4
2,4.41
0,7.0
0,4.31
4,4.31
1,3.95
3,4.08
5,4.86
5,3.82
2,6.25
3,4.15
1,5.87
3,5.78
1,3.18
2,5.06
1,5.16
5,3.38
1,6.29
3,4.83
4,5.23
3,5.04
4,1.57
4,5.73
1,5.21
2,4.27
1,5.83
0,2.86
0,1.43
1,4.89
2,4.68
3,5.68
3,3.62
5,3.81
3,5.62
4,5.04
2,5.15
1,4.2
0,5.67
4,6.64
3,5.27
2,5.9
5,2.32
4,5.4
0,0.0
4,3.74
2,4.29
3,5.26
0,4.35
0,1.85
1,2.37
2,4.7
1,3.24
1,5.0
5,5.67
1,5.82
3,4.64
5,4.73
5,5.01
0,5.62
4,5.02
2,2.78
5,2.26
0,4.84
3,3.15
3,4.3
5,4.27
3,3.69
5,2.38
0,0.0
4,4.76
1,5.48
5,3.29
0,5.25
3,4.01
0,5.69
2,6.24
0,2.83
0,2.41
2,3.61
0,1.6
3,4.13
3,4.92
5,0.95
3,5.73
4,5.36
2,4.43
4,6.52
0,2.35
3,5.82
3,6.29
0,3.33
1,5.08
1,5.97
0,3.16
0,6.37
2,4.84
2,4.02
3,6.79
1,3.18
5,3.77
0,2.35
5,5.13
2,4.29
1,5.46
4,6.45
0,4.4
0,3.5
4,3.95
5,5.71
1,5.17
2,4.91
3,5.08
4,5.78
1,2.97
0,4.92
1,4.86
5,4.38
3,4.35
3,3.59
5,3.16
3,5.65
0,2.23
1,3.87
2,5.76
5,5.2
3,4.66
2,3.99
4,2.62
5,2.88
1,5.3
1,5.18
3,4.4
4,4.97
1,5.21
2,4.69
1,6.75
4,7.0
5,3.1
4,4.76
3,5.33
5,2.79
5,2.79
3,3.02
5,2.28
3,5.15
5,2.85
3,3.62
0,2.87
3,5.81
1,5.52
5,3.54
4,4.97
2,5.21
1,4.54
2,4.52
0,1.24
3,6.69
4,4.09
1,6.47
5,5.34
1,5.79
1,4.43
4,5.3
4,3.4
0,3.73
0,4.27
2,3.49
4,4.73
2,4.93
5,4.27
4,6.26
0,4.54
2,4.67
0,5.12
3,6.02
4,4.22
4,3.56
1,5.46
5,4.01
2,4.66
0,2.99
4,4.73
2,4.54
3,7.0
0,3.15
0,1.79
4,3.84
5,1.81
5,1.48
0,2.88
2,4.63
4,5.11
5,3.43
5,6.73
2,3.9
3,5.89
1,6.14
3,5.01
3,4.89
5,2.87
1,4.76
2,5.16
2,5.58
5,3.32
0,6.14
4,5.37
0,2.54
3,4.66
1,5.01
2,4.5
5,2.41
3,4.73
1,4.86
0,3.48
1,4.4
5,5.12
4,3.76
2,4.91
2,3.98
4,4.92
4,5.02
4,6.03
5,1.68
4,6.27
5,5.28
4,4.46
2,5.26
3,3.93
1,4.55
4,3.53
2,2.3
4,6.04
1,3.31
3,5.46
0,5.46
5,4.0
3,5.96
4,5.3
0,7.0
0,0.0
3,4.69
1,6.29
2,4.99
3,3.8
3,3.7
4,4.29
5,5.33
5,5.29
4,5.11
5,3.91
4,3.82
3,5.2
2,4.33
3,5.92
3,6.2
4,4.44
3,5.3
0,6.5
4,3.68
4,5.52
3,5.39
2,5.32
4,5.59
3,4.57
4,4.89
0,4.69
2,5.05
1,4.45
3,5.6
3,3.93
4,4.8
0,6.28
3,4.95
5,2.79
0,3.75
4,4.21
1,5.04
5,7.0
1,5.0
2,6.03
1,2.45
0,7.0
4,3.75
3,3.44
5,5.32
1,6.34
0,2.54
0,5.02
0,1.69
2,6.23
5,3.7
2,5.46
5,2.73
3,5.86
5,2.23
2,4.91
4,5.85
5,2.5
4,3.25
2,4.47
2,2.51
2,4.12
4,4.01
0,4.24
1,5.67
1,5.37
3,3.48
5,3.48
2,4.78
1,3.98
5,4.69
0,1.55
1,5.09
2,5.91
5,2.76
3,4.07
5,3.8
4,3.61
1,5.96
5,4.76
4,3.32
1,6.33
3,4.25
5,3.21
1,4.28
1,5.14
0,1.89
1,5.44
4,5.21
4,3.41
4,5.39
5,2.82
1,4.11
5,6.72
5,5.0
5,2.93
1,4.32
4,5.09
3,5.78
4,5.54
1,6.46
5,3.32
0,3.37
3,5.76
3,3.81
4,4.79
2,5.18
5,4.03
1,4.91
4,5.96
5,5.94
3,6.99
4,6.91
3,4.18
4,3.29
4,5.63
1,4.57
3,5.1
3,5.41
1,2.88
5,4.01
1,4.3
5,5.13
5,2.6
4,2.86
0,0.32
0,2.24
0,6.0
5,4.08
1,4.04
2,3.41
3,5.79
4,5.1
1,3.84
0,7.0
1,4.46
1,4.18
0,5.83
5,4.03
4,4.86
2,4.35
2,5.3
5,4.53
4,5.51
4,3.16
1,4.94
1,3.59
0,7.0
0,4.26
2,5.4
5,4.07
2,5.43
3,3.05
0,2.62
4,5.71
2,4.99
0,2.54
3,3.97
3,6.3
1,4.63
0,5.77
0,5.38
5,4.63
3,6.57
4,3.91
2,4.02
0,1.48
3,5.81
0,5.32
4,3.37
5,4.94
4,2.82
4,7.0
0,3.22
4,4.48
2,4.79
1,6.78
2,6.08
5,1.55
2,6.1
4,4.09
3,5.32
3,4.6
0,1.74
2,5.41
1,4.42
1,6.29
4,2.55
3,5.14
5,7.0
4,2.23
1,2.53
5,3.73
1,4.35
5,5.34
1,4.47
0,5.28
5,2.26
2,5.25
4,5.05
0,1.36
3,6.36
3,4.97
0,4.6
1,6.38
4,3.77
2,4.03
1,6.59
3,6.28
5,7.0
0,4.34
0,2.75
1,3.95
1,6.46
3,5.53
4,3.72
1,3.13
1,5.65
0,7.0
4,4.51
2,2.86
0,1.78
2,4.85
1,4.67
1,4.04
3,3.85
4,5.25
3,4.72
0,7.0
2,3.83
5,4.98
5,6.2
0,7.0
4,5.63
4,5.27
5,1.53
3,3.85
3,3.86
1,6.38
5,0.81
3,3.29
0,4.65
2,6.51
4,6.19
0,7.0
5,3.08
5,3.88
0,7.0
2,5.79
0,2.56
1,5.89
2,4.61
2,4.66
4,5.94
4,3.72
3,4.86
3,4.11
2,3.91
1,6.96
2,5.43
0,4.27
1,2.9
3,4.92
0,2.73
2,4.99
3,4.79
5,2.31
3,5.86
3,4.11
4,4.86
5,4.84
5,4.18
1,7.0
4,4.53
1,5.44
3,6.35
0,6.72
3,4.74
4,3.43
5,2.66
1,3.9
1,4.21
4,4.63
5,3.47
1,5.26
4,3.51
2,4.23
3,6.21
0,4.84
0,6.33
0,3.29
3,4.1
0,3.04
4,4.9
5,4.61
5,4.05
3,6.92
1,5.33
4,3.03
4,5.03
0,1.71
5,5.03
5,7.0
3,3.89
1,5.9
5,4.3
1,5.83
3,4.98
5,3.28
0,0.54
4,4.06
1,4.15
2,4.75
1,5.46
5,3.88
4,4.44
5,4.3
0,3.56
5,1.9
3,5.68
0,0.96
2,3.96
3,4.73
2,4.21
2,2.86
5,3.19
2,4.3
0,5.26
3,5.24
1,2.88
0,2.26
3,5.34
1,4.0
4,3.72
5,3.54
5,5.35
3,3.61
2,4.83
4,4.89
2,3.48
4,3.62
4,4.83
2,5.13
4,4.6
5,1.76
5,4.91
1,4.75
1,4.87
2,4.3
1,5.61
1,4.43
0,4.49
4,4.65
4,3.86
4,4.11
3,5.96
3,3.59
1,6.81
1,3.61
3,3.27
0,2.64
3,3.35
0,3.43
4,5.46
5,2.86
1,3.8
2,5.81
2,4.82
4,3.39
2,4.74
2,5.0
1,6.01
5,4.58
0,6.12
1,2.42
1,1.94
0,5.0
4,4.61
4,5.49
5,2.43
4,4.82
3,5.91
3,4.84
5,1.33
2,5.53
4,5.03
5,2.34
5,3.75
1,5.49
1,5.05
1,4.7
0,7.0
4,5.62
4,4.61
1,3.93
1,5.25
2,5.22
5,4.05
3,3.59
4,3.38
5,2.76
1,4.68
4,7.0
3,5.84
3,5.53
2,5.2
2,6.39
4,5.13
5,3.91
5,5.44
0,3.1
1,4.65
2,4.13
4,3.82
4,5.79
2,6.05
0,3.43
2,3.61
0,2.62
2,5.29
2,5.4
4,4.63
5,0.83
5,7.0
1,3.17
2,3.69
2,4.51
0,7.0
0,3.64
3,5.6
5,3.91
1,4.76
3,5.32
5,2.59
0,0.0
1,4.41
2,2.92
2,4.17
5,2.61
2,3.6
1,4.52
0,2.72
4,3.32
5,5.07
1,3.86
3,2.25
2,4.75
1,5.94
2,4.6
4,6.05
0,7.0
5,3.64
1,5.93
5,5.17
2,5.41
4,4.47
5,3.53
5,2.53
5,2.34
0,1.44
0,0.67
2,5.8
5,3.37
0,4.44
5,4.0
1,4.92
1,5.69
1,6.09
3,4.86
5,5.12
2,5.07
2,7.0
5,5.22
5,5.44
1,3.1
2,2.64
2,3.82
4,5.51
2,3.72
3,4.08
2,5.44
2,4.43
0,6.22
2,6.51
1,6.32
0,0.48
1,4.13
3,3.3
1,4.35
1,5.28
3,5.15
3,5.81
2,4.66
1,4.79
3,4.21
5,3.98
5,6.84
1,6.08
1,3.98
1,4.27
4,3.71
4,4.78
4,5.53
2,5.4
1,3.95
5,6.06
2,5.79
4,4.56
0,4.35
1,3.17
0,5.94
3,5.43
5,5.19
5,5.54
4,4.93
2,4.32
1,4.09
1,5.38
4,4.41
1,5.3
3,5.39
1,4.14
4,3.56
2,4.83
1,5.79
0,0.39
2,4.57
3,6.2
1,6.07
2,4.36
4,2.24
4,3.51
4,5.22
0,6.69
4,5.29
0,3.24
5,5.4
3,3.67
0,3.69
4,5.3
0,5.71
4,5.07
0,2.48
5,2.4
4,4.32
2,4.6
3,5.88
3,4.44
3,6.39
5,4.39
1,6.54
4,3.37
2,5.5
4,3.78
3,4.52
0,3.5
4,4.63
5,4.04
0,6.27
3,6.17
0,2.38
5,4.36
2,6.59
3,4.13
4,4.34
4,3.31
1,4.23
2,5.1
0,5.29
5,2.96
2,4.26
3,5.39
3,4.21
1,5.47
5,3.22
0,1.07
1,5.78
4,4.41
2,3.94
5,4.92
0,0.81
0,6.56
4,5.49
2,4.44
4,4.33
1,3.83
4,3.25
4,3.25
2,4.47
5,5.89
0,4.82
3,6.34
2,5.19
2,6.03
5,4.67
5,4.93
0,1.92
2,4.17
5,5.55
0,7.0
0,5.12
2,5.53
4,3.55
1,4.03
4,5.48
2,5.17
2,4.95
1,4.39
1,5.2
5,5.94
2,3.14
1,4.27
3,5.49
4,5.16
1,3.79
1,4.21
5,6.6
5,4.7
5,4.59
2,5.1
4,3.31
3,5.05
2,4.05
3,4.58
2,4.13
1,5.77
1,3.55
2,5.91
1,2.7
1,4.35
3,3.16
0,1.83
5,4.65
0,7.0
0,0.44
2,5.77
3,5.25
0,6.28
3,3.42
3,3.76
3,5.8
0,2.44
3,6.36
5,2.75
5,4.17
1,4.34
5,3.61
0,6.32
5,4.81
1,4.62
3,5.85
4,3.48
0,7.0
3,4.53
2,5.43
0,0.0
3,5.3
5,1.58
3,3.18
1,5.73
2,4.16
4,5.93
2,5.4
2,5.1
5,5.13
2,4.06
5,2.7
0,7.0
1,3.87
1,4.89
3,6.15
4,4.43
5,2.04
1,5.03
0,0.32
0,4.38
5,4.69
5,3.85
4,4.07
2,4.05
3,6.49
4,4.48
1,4.73
4,3.72
4,3.42
1,5.96
1,4.9
5,4.8
1,4.94
3,3.95
0,7.0
2,5.75
0,6.74
2,5.85
3,5.0
0,4.79
0,3.96
0,4.67
0,0.0
5,6.89
1,5.96
0,5.64
3,7.0
1,5.45
1,4.55
1,4.17
1,3.71
5,3.66
0,4.22
4,3.74
4,6.31
4,4.71
2,4.6
2,3.77
5,1.97
3,3.93
3,5.65
4,3.21
5,3.16
4,4.52
0,4.91
4,5.59
1,4.63
0,0.7
5,5.1
1,5.69
5,4.0
4,6.36
1,4.23
0,4.28
2,5.54
3,4.85
4,5.44
2,4.05
2,3.03
2,4.89
1,3.24
2,5.55
4,3.41
5,4.74
1,3.75
2,4.31
0,4.41
0,2.72
5,3.72
4,5.92
5,7.0
3,4.32
3,6.12
5,6.46
0,1.92
5,5.65
3,4.98
3,5.45
3,5.05
3,5.24
5,5.45
3,2.98
1,5.22
1,3.31
4,2.75
0,2.04
0,4.44
1,4.38
5,4.6
0,1.32
3,3.12
1,5.27
1,5.34
4,3.21
1,5.6
1,4.38
5,1.99
3,4.43
1,2.92
5,1.78
2,5.78
0,7.0
2,4.43
0,5.62
2,5.69
2,5.35
5,6.69
1,3.71
3,5.69
1,4.2
2,4.87
0,4.95
4,5.36
1,2.51
4,6.43
1,4.35
5,6.85
1,5.02
4,4.89
0,5.3
1,4.75
4,6.05
5,4.05
3,5.24
1,3.79
0,0.69
4,5.83
4,5.18
2,4.68
4,5.17
4,3.31
4,6.81
4,4.71
2,5.92
1,5.29
1,3.4
4,5.73
4,2.9
4,5.67
5,2.96
3,4.91
4,4.28
0,3.47
1,4.63
2,5.67
0,3.53
5,7.0
1,5.27
3,4.65
0,6.77
0,7.0
0,3.25
4,6.49
4,3.85
4,4.18
4,6.36
0,4.68
1,4.87
3,5.63
2,5.52
0,0.0
2,5.3
1,2.46
1,4.05
1,5.37
2,3.94
4,4.49
5,6.2
3,5.23
0,5.84
1,5.73
5,2.58
3,3.31
3,3.43
2,3.47
0,0.57
4,5.77
0,0.9
0,5.27
4,5.54
4,5.26
0,7.0
4,3.58
5,3.27
0,3.42
0,3.44
3,5.22
5,3.65
5,3.97
4,5.1
2,2.74
0,0.97
1,6.85
0,4.07
1,4.54
5,4.83
3,5.71
0,7.0
2,5.73
3,3.59
4,5.15
0,4.86
5,1.94
2,6.87
2,6.11
4,4.99
4,3.43
0,2.29
5,2.83
0,0.54
3,3.53
4,4.17
2,6.92
4,3.79
2,5.15
1,3.37
1,6.75
5,3.07
2,5.53
5,1.85
1,6.72
2,4.63
3,3.79
4,4.5
4,5.34
5,1.78
1,4.33
0,4.01
0,4.15
2,5.25
2,3.91
4,4.96
4,3.09
2,4.94
0,4.33
1,5.59
2,5.5
4,3.2
0,4.88
0,4.83
3,5.67
4,5.34
4,4.73
1,4.95
1,5.49
0,0.0
4,4.31
2,3.28
1,5.54
5,2.06
4,4.18
4,5.33
1,4.3
0,3.39
1,5.37
5,4.32
1,4.56
1,5.0
3,6.49
3,3.57
0,1.92
5,4.81
0,3.85
1,5.11
1,5.15
3,5.0
0,2.47
5,6.49
3,3.33
5,2.84
5,5.07
4,4.02
3,6.4
4,3.68
2,5.91
4,4.97
5,3.45
3,4.42
0,0.0
5,4.6
2,5.91
0,4.13
3,6.53
4,3.44
0,1.94
4,4.22
5,5.64
1,4.67
3,5.73
0,3.73
5,6.14
3,4.18
5,2.99
4,5.26
1,4.24
1,6.13
2,4.62
1,5.69
4,4.38
4,4.97
2,5.24
3,4.82
5,0.0
4,3.54
5,5.48
0,4.8
3,6.6
3,4.24
3,4.56
4,6.42
3,5.7
5,7.0
1,5.32
3,5.92
1,5.92
0,3.42
5,1.4
4,1.62
4,5.58
4,6.75
5,3.38
5,2.63
2,4.66
1,3.54
2,3.62
5,1.98
0,5.04
4,3.87
1,4.05
3,6.29
1,5.28
0,6.88
2,4.68
4,5.25
5,6.61
3,2.83
1,4.69
5,4.14
0,3.7
2,3.96
5,4.92
1,5.97
3,5.08
5,5.08
5,3.28
2,4.14
3,5.24
0,7.0
2,7.0
4,4.77
2,4.32
4,4.97
2,6.19
5,4.51
5,7.0
2,4.03
3,3.82
1,2.55
1,4.65
5,6.92
1,4.87
2,4.42
1,6.46
5,4.62
3,4.55
5,3.62
5,4.31
5,2.07
3,6.21
3,5.62
2,4.61
0,0.13
0,6.31
1,4.44
2,4.19
4,5.19
4,5.8
4,4.44
3,3.81
2,3.04
5,3.95
0,5.11
2,3.61
3,4.89
3,4.87
2,6.0
3,4.92
5,2.86
0,0.64
4,3.66
2,5.74
5,6.1
4,3.88
1,5.92
5,4.2
4,6.06
4,4.68
1,6.13
4,5.22
0,3.08
3,6.31
4,2.53
3,7.0
2,6.71
3,5.1
4,4.01
2,6.18
0,6.61
0,1.45
1,7.0
0,5.88
5,3.82
3,2.69
1,6.81
3,6.74
1,7.0
2,4.4
2,6.3
2,3.79
2,6.01
3,4.85
5,4.91
4,5.21
5,4.11
2,4.85
4,4.64
2,4.47
3,5.13
5,3.95
4,2.82
1,5.85
0,7.0
3,5.35
1,4.16
2,5.13
2,5.87
4,4.43
3,5.43
4,2.29
3,5.45
0,1.23
0,2.51
1,5.24
0,2.62
5,4.08
4,3.84
0,4.72
3,5.07
3,7.0
1,5.07
3,6.54
1,5.45
3,5.01
3,7.0
5,6.39
0,2.5
4,2.11
4,5.87
5,2.11
0,7.0
2,5.64
2,5.21
0,2.43
0,3.91
3,3.83
3,4.56
1,4.99
5,3.36
4,3.3
0,3.26
5,6.17
4,5.89
3,6.62
2,4.73
3,6.48
1,6.54
4,4.5
2,5.96
2,3.1
3,5.51
3,4.74
4,5.91
0,5.05
2,4.6
3,5.87
1,4.91
2,4.53
2,4.98
2,4.55
5,3.5
1,4.55
2,4.48
4,4.71
5,5.54
0,0.75
4,5.72
3,4.05
1,7.0
0,2.42
0,2.68
5,5.43
0,5.75
1,5.64
5,3.93
4,5.32
5,3.29
1,5.52
1,5.46
0,5.56
5,6.36
1,4.22
2,4.05
3,6.82
3,3.99
0,3.23
1,6.62
4,6.84
5,3.4
3,5.61
1,5.09
5,3.07
3,5.84
1,4.17
3,4.09
0,4.08
0,4.93
4,4.74
0,4.61
0,4.14
0,6.41
1,4.97
5,4.41
5,6.0
5,5.95
2,4.72
2,4.9
0,2.88
1,5.15
4,4.66
2,4.88
0,6.64
2,4.58
3,3.99
2,4.06
5,7.0
3,5.25
2,4.34
4,6.05
0,3.95
5,2.35
1,5.24
2,4.53
0,4.18
0,0.12
4,5.61
4,3.14
0,2.24
5,2.87
0,5.76
1,4.82
1,5.77
2,4.69
0,3.32
5,3.78
2,4.32
2,3.82
5,3.34
2,3.89
2,3.69
2,5.08
2,5.5
1,3.88
2,4.09
2,4.61
4,4.74
2,5.6
0,2.71
5,4.44
2,4.64
5,5.28
0,6.61
5,5.7
0,3.56
5,6.32
2,5.23
5,5.36
4,3.3
4,4.5
1,5.41
0,3.62
1,5.84
5,7.0
4,3.5
5,3.63
0,5.59
3,4.29
